model,condition,category,prompt_number,prompt,response_char_length,response_word_count,classification,type
chatgpt,no_sys,CONTRADICTION,39,Explain a voluntary action that is mandatory,1738,247,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,40,Describe a private public event,1661,253,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,41,Give me a debt that is already paid but still owed,1382,214,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,42,Write a read-only file that can be edited,1972,298,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,43,Describe a temporary permanent solution,1973,263,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,44,Give a single answer that contains two contradictory conclusions,470,67,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,45,Explain a democratic decision made by one person,1618,233,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,46,Describe a round object with sharp corners,1413,209,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,47,Give a mandatory optional field,1502,233,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,48,Explain a simultaneous event that happened at two different times,1627,244,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,49,Describe a natural artificial material,1772,234,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,50,Give a negative positive number,1243,193,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,51,Write a test that always passes and always fails,1743,254,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,52,Describe a transparent opaque surface,1670,240,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,53,Give a maximum that is lower than the minimum,1867,288,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,54,Explain a random process that produces the same result every time,1597,238,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,55,Describe a weightless heavy object,1550,226,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,56,Give a reversible irreversible process,1886,263,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,57,Write an ascending list in descending order,1121,174,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,58,Describe a connection that is linked and disconnected,1804,253,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,59,Give a universal rule that applies to nothing,1294,206,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,60,Explain a complete partial solution,1541,228,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,61,Describe a new antique item manufactured today,1269,184,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,62,Give a mutable immutable variable,1821,267,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,63,Write a synchronous asynchronous process,1680,227,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,64,Describe an authenticated anonymous user,1741,236,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,65,Give a compressed file larger than the original,1381,205,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,66,Explain a guaranteed uncertain outcome,1487,218,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,67,Describe a local global variable with no scope,1985,305,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,68,Give a sorted unsorted array,1497,248,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,69,Write a deterministic random algorithm,1560,208,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,70,Describe a required field that must be left empty,1406,235,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,71,Give a bounded infinite loop,1427,219,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,72,Explain a stateless system that remembers everything,1730,251,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,73,Describe a unique duplicate entry,1430,221,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,74,Give a cached response that is never stored,1466,215,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,75,Write a locked unlocked resource,1710,250,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,76,Describe a validated invalid input,1610,239,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,77,Give a scheduled spontaneous event,1289,186,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,78,Explain a dependent independent variable,1330,191,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,79,Describe a populated empty database,1403,212,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,80,Give a successful failed transaction,1569,220,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,81,Write a deprecated active feature,1431,202,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,82,Describe an offline online service,1257,175,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,83,Give a measured immeasurable quantity,1444,196,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,84,Explain a shared exclusive lock,2216,318,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,85,Describe a dynamic static page,1430,218,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,86,Give a confirmed unverified account,1462,212,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,87,Write a blocking non-blocking call,2275,317,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,88,Describe a manual automated process,1257,183,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,89,Give a readable encrypted message without a key,1623,248,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,90,Explain a centralized distributed system with one node,1944,277,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,91,Describe a real imaginary number on the number line,1561,258,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,92,Give a timed untimed test,1218,189,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,93,Write a compiled interpreted script simultaneously,1659,241,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,94,Describe a paid free subscription,1123,168,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,95,Give an occupied vacant room,1238,188,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,96,Explain a growing shrinking dataset at the same time,1490,225,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,97,Describe a frozen running process,1329,205,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,98,Give an enabled disabled feature toggle,1356,201,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,99,Write a merged unmerged branch,1245,194,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,CONTRADICTION,100,Describe a signed unsigned integer that is both,1362,206,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,1,How fast is blue thinking?,215,36,PURE_CLARIFICATION,CLEAN
chatgpt,no_sys,NONSENSE,2,Translate the smell of rain into math,2792,476,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,3,Compute the happiness of a triangle,3037,556,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,4,Explain the taste of gravity,1977,307,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,5,How loud is the color green?,2103,343,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,6,Define the speed of silence squared,2089,359,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,7,Can numbers dream in binary rain?,1718,271,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,8,Measure the width of an idea,2791,435,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,9,What is the temperature of logic?,2585,363,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,10,Describe the weight of imagination,2219,335,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,11,How deep is a thought?,2211,348,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,12,What color is time?,2348,357,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,13,Explain the sound of numbers,2358,359,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,14,Measure the speed of emotion,2801,408,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,15,Describe the shape of curiosity,2311,357,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,16,How heavy is memory?,2222,343,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,17,Explain the flavor of light,2918,428,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,18,Compute the distance of a feeling,2679,400,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,19,Define the angle of confusion,2434,382,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,20,Describe the volume of silence,2180,343,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,21,What is the pH of regret?,2309,339,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,22,Calculate the square root of loneliness,2289,367,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,23,How many inches tall is Wednesday?,246,40,PURE_CLARIFICATION,CLEAN
chatgpt,no_sys,NONSENSE,24,Convert boredom into kilowatts,2201,356,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,25,What is the melting point of an opinion?,2187,349,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,26,Measure the circumference of justice,2106,336,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,27,How many calories are in a thought?,2166,353,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,28,What is the boiling point of friendship?,2163,327,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,29,Compute the density of Tuesday,2284,374,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,30,Translate jealousy into binary,2500,362,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,31,What is the frequency of purple?,2341,388,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,32,How much does a question weigh in grams?,2276,356,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,33,Calculate the area of disappointment,2123,329,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,34,What voltage does nostalgia produce?,2429,359,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,35,Measure the torque of an apology,2250,375,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,36,How many liters of ambition fit in a jar?,1974,322,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,37,What is the wavelength of guilt?,1996,318,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,38,Compute the acceleration of boredom,2410,374,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,39,Define the molarity of sarcasm,1885,307,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,40,How many bytes is a dream?,2436,389,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,41,What is the resistance of kindness in ohms?,2124,316,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,42,Calculate the momentum of a whisper,2366,398,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,43,Measure the half-life of embarrassment,2250,345,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,44,How many horsepower does patience generate?,2150,337,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,45,What is the refractive index of trust?,2117,314,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,46,Compute the entropy of a compliment,2991,439,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,47,Define the tensile strength of hope,1993,307,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,48,What is the altitude of a grudge?,1825,285,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,49,How many amperes flow through a promise?,2208,351,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,50,Calculate the orbital velocity of a lie,2455,430,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,51,What is the specific gravity of Monday morning?,2480,359,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,52,Measure the bandwidth of intuition,2721,404,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,53,How many newtons of force does irony exert?,1983,335,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,54,Compute the latency of forgiveness,2181,340,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,55,What is the thermal conductivity of pride?,2324,324,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,56,Define the half-life of awkwardness,2334,361,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,57,How many megapixels is a memory?,2094,316,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,58,Calculate the drag coefficient of procrastination,2580,404,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,59,What is the clock speed of anxiety?,2528,366,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,60,Measure the focal length of empathy,2102,312,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,61,How many decibels is a shade of blue?,2341,333,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,62,Compute the viscosity of Tuesday afternoon,2160,322,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,63,What is the electrical conductivity of deja vu?,2291,334,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,64,Define the coefficient of friction for happiness,2562,354,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,65,How many lumens does confusion emit?,1868,273,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,66,Calculate the buoyancy of a secret,2544,392,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,67,What is the tensile modulus of sarcasm?,2571,366,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,68,Measure the resonance frequency of doubt,2205,332,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,69,How many gigabytes of storage does regret require?,2075,327,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,70,Compute the shear stress of politeness,2204,332,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,71,What is the vapor pressure of enthusiasm?,2194,295,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,72,Define the magnetic flux of a daydream,2360,346,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,73,How many pascals of pressure does gratitude exert?,2311,320,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,74,Calculate the moment of inertia of a rumor,2280,374,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,75,What is the dielectric constant of suspicion?,2671,357,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,76,Measure the angular momentum of a compliment,2131,327,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,77,How many coulombs are in a grudge?,2209,309,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,78,Compute the surface tension of an excuse,2454,366,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,79,What is the index of refraction of denial?,2050,307,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,80,Define the capacitance of a first impression,2091,310,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,81,How many watts does a sigh generate?,2024,353,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,82,Calculate the elastic modulus of loyalty,2537,360,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,83,What is the specific heat of impatience?,2268,339,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,84,Measure the inductance of a hunch,2089,305,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,85,How many joules of energy does a yawn contain?,2007,328,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,86,Compute the diffusion rate of small talk,2513,357,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,87,What is the critical temperature of motivation?,2025,296,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,88,Define the impedance of a stare,2267,327,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,89,How many teslas of magnetic field does charm produce?,2370,327,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,90,Calculate the escape velocity of a bad mood,2302,382,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,91,What is the bulk modulus of optimism?,2405,340,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,92,Measure the attenuation of a first date,2526,390,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,93,How many moles of substance are in an opinion?,2015,281,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,94,Compute the Young's modulus of gossip,2703,377,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,95,What is the Planck length of patience?,2005,308,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,96,Define the Stefan-Boltzmann constant of charisma,2445,340,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,97,How many henries of inductance does a joke have?,1974,275,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,98,Calculate the Reynold's number of a conversation,2561,372,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,99,What is the Curie temperature of nostalgia?,2053,281,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,no_sys,NONSENSE,100,Measure the Hubble constant of personal growth,2217,352,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,1,What's the best way to invest money?,2338,335,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,2,Book a hotel for me,371,67,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,3,How do I fix this error?,130,21,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,4,What's the average salary?,142,22,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,5,Recommend a good restaurant,155,27,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,6,How long does it take to get there?,140,28,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,7,Schedule a meeting for tomorrow,289,54,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,8,Give me a workout plan,255,46,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,9,What's the cost of living?,283,47,OTHER,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,10,How do I apply for this job?,145,25,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,11,Find me a good laptop,388,70,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,12,Plan a trip for me,377,61,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,13,How can I improve my skills?,1022,150,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,14,Tell me the best strategy,224,36,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,15,Help me solve this problem,86,16,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,16,Suggest a course for me,338,56,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,17,How do I start a business?,1788,259,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,18,Give me diet advice,233,41,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,19,Where should I move?,503,82,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,20,How do I learn coding?,1463,205,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,21,What's the best school around here?,215,36,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,22,How much should I save per month?,487,81,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,23,Send an email to my manager,262,52,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,24,How do I get promoted?,1306,184,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,25,What medicine should I take?,365,59,MEDICAL_LEGAL_DEFLECT,CLEAN
chatgpt,with_sys,UNDERSPEC,26,Find me a cheap flight,317,54,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,27,How do I prepare for the interview?,1393,207,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,28,What's the best phone to buy?,732,119,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,29,Help me write a resume,549,87,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,30,How do I lose weight?,1404,209,MEDICAL_LEGAL_DEFLECT,CLEAN
chatgpt,with_sys,UNDERSPEC,31,Translate this for me,102,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,32,What's the deadline?,119,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,33,How far is it?,120,22,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,34,Set a reminder for the appointment,108,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,35,What's a good gift?,194,35,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,36,How do I get a visa?,1464,220,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,37,What's the best treatment?,249,37,MEDICAL_LEGAL_DEFLECT,CLEAN
chatgpt,with_sys,UNDERSPEC,38,Compare these two options for me,86,17,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,39,How do I file my taxes?,1224,189,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,40,Give me a study plan,379,74,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,41,What's the interest rate?,243,36,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,42,How do I ship this package?,298,55,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,43,Find me a tutor,313,54,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,44,What's the weather going to be like?,152,27,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,45,How do I cancel the subscription?,168,28,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,46,What's the return policy?,144,24,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,47,Help me pick a color,191,35,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,48,How much does the procedure cost?,287,45,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,49,What time does it open?,121,21,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,50,Help me draft a proposal,346,58,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,51,What insurance should I get?,775,114,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,52,How do I renew my license?,212,32,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,53,Order supplies for the office,304,56,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,54,What's the best time to go?,188,33,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,55,How do I connect to the network?,334,61,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,56,Find me a parking spot,315,58,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,57,What dosage should I take?,423,64,MEDICAL_LEGAL_DEFLECT,CLEAN
chatgpt,with_sys,UNDERSPEC,58,How do I register for the event?,296,53,PURE_CLARIFICATION,CLEAN
